name,core_count,core_clock,boost_clock,tdp,graphics,smt,brand,series,model,cpu_mark,thread_mark,socket,offers,image
AMD Ryzen 7 5700X3D,8,3.0,4.1,105,,True,AMD,Ryzen 7,5700X3D,26330,2971,AM4,"[{""retailer"": ""computeruniverse.net"", ""price"": ""230"", ""url"": ""https://www.gputracker.eu/si-click/2/3637573/amd-ryzen-7-5700x3d-8x-3-0-ghz-100-mb-cache-sockel""}, {""retailer"": ""reichelt.de"", ""price"": ""234"", ""url"": ""https://www.gputracker.eu/si-click/2/2962599/amd-t-r7-5700x3d-amd-am4-ryzen-7-5700x3d-8x-3-00gh""}, {""retailer"": ""pskmegastore.com"", ""price"": ""236"", ""url"": ""https://www.gputracker.eu/si-click/2/3604107/amd-ryzen-7-5700x3d-processeur-3-ghz-96-mo-l3-boit""}, {""retailer"": ""computeruniverse.net"", ""price"": ""239"", ""url"": ""https://www.gputracker.eu/si-click/2/3637559/amd-ryzen-7-5700x3d-8x-3-0-ghz-100-mb-cache-sockel""}, {""retailer"": ""reichelt.de"", ""price"": ""243"", ""url"": ""https://www.gputracker.eu/si-click/2/2946538/amd-r7-5700x3d-amd-am4-ryzen-7-5700x3d-8x-3-00ghz-""}, {""retailer"": ""pskmegastore.com"", ""price"": ""244"", ""url"": ""https://www.gputracker.eu/si-click/2/3604109/amd-ryzen-7-5700x3d-processeur-3-ghz-96-mo-l3-boit""}, {""retailer"": ""amazon.fr"", ""price"": ""244"", ""url"": ""https://www.gputracker.eu/si-click/2/2947292/amd-ryzen-7-5700x3d-processeur-avec-la-technologie""}, {""retailer"": ""pskmegastore.com"", ""price"": ""249"", ""url"": ""https://www.gputracker.eu/si-click/2/3604111/amd-ryzen-7-5700x3d-processeur-3-ghz-96-mo-l3-boit""}, {""retailer"": ""ldlc.com"", ""price"": ""270"", ""url"": ""https://www.gputracker.eu/si-click/2/2946581/amd-ryzen-7-5700x3d-3-0-ghz-4-1-ghz""}, {""retailer"": ""jacob.de"", ""price"": ""285"", ""url"": ""https://www.gputracker.eu/si-click/2/2961479/amd-am4-ryzen-7-5700x3d-tray-31ghz-max-41ghz-8xcor""}]",https://img-cdn-aws.gputracker.eu/fit-in/150x150/products/073/0143/0730143316088.png?signature=4c6c4887b4bd48bc9f146cc896b8dc1a367e39d64d09e203cebeb83e9b1b558a
AMD Ryzen 7 5800X,8,3.8,4.7,105,,True,AMD,Ryzen 7,5800X,27794,3445,AM4,"[{""retailer"": ""amazon.de"", ""price"": ""162"", ""url"": ""https://www.gputracker.eu/si-click/2/533860/amd-ryzen-7-5800x-processor-8-cores16-threads-105w""}, {""retailer"": ""pskmegastore.com"", ""price"": ""165"", ""url"": ""https://www.gputracker.eu/si-click/2/3604098/amd-ryzen-7-5800x-processeur-3-8-ghz-32-mo-l3-boit""}, {""retailer"": ""reichelt.de"", ""price"": ""170"", ""url"": ""https://www.gputracker.eu/si-click/2/462439/amd-r7-5800x-amd-am4-ryzen-7-5800x-8x-3-80ghz-boxe""}, {""retailer"": ""computeruniverse.net"", ""price"": ""180"", ""url"": ""https://www.gputracker.eu/si-click/2/3637547/amd-ryzen-7-5800x-8x-3-8-ghz-36-mb-sockel-am4-cpu-""}, {""retailer"": ""pskmegastore.com"", ""price"": ""180"", ""url"": ""https://www.gputracker.eu/si-click/2/3274680/amd-ryzen-7-5800x-processeur-3-8-ghz-32-mo-l3-boit""}, {""retailer"": ""amazon.fr"", ""price"": ""181"", ""url"": ""https://www.gputracker.eu/si-click/2/2861232/amd-ryzen-7-5800x-processeur-8-curs16-threads-105w""}, {""retailer"": ""pskmegastore.com"", ""price"": ""182"", ""url"": ""https://www.gputracker.eu/si-click/2/3689667/amd-ryzen-7-5800xt-processeur-38-ghz-36-mo-l2-l3-b""}, {""retailer"": ""computeruniverse.net"", ""price"": ""185"", ""url"": ""https://www.gputracker.eu/si-click/2/3637561/amd-ryzen-7-5800xt-8x-3-8-ghz-32mb-sockel-am4-cpu-""}, {""retailer"": ""jacob.de"", ""price"": ""193"", ""url"": ""https://www.gputracker.eu/si-click/2/544442/amd-ryzen-7-5800x-prozessor-38-ghz-32-mb-l3-100-10""}, {""retailer"": ""jacob.de"", ""price"": ""217"", ""url"": ""https://www.gputracker.eu/si-click/2/3252366/amd-ryzen-7-5800xt-prozessor-38-ghz-36-mb-l2-l3-bo""}]",https://img-cdn-aws.gputracker.eu/fit-in/150x150/products/073/0143/0730143312714.png?signature=022357e250ca2af8ac42eab4dd06727a68f39d84962e479e10ba4b71ee0694b8
AMD Ryzen 7 5800X3D,8,3.4,4.5,105,,True,AMD,Ryzen 7,5800X3D,28304,3233,AM4,[],
AMD Ryzen 7 7700,8,3.6,5.3,65,Radeon,True,AMD,Ryzen 7,7700,34555,4065,AM5,"[{""retailer"": ""pskmegastore.com"", ""price"": ""194"", ""url"": ""https://www.gputracker.eu/si-click/2/3689670/amd-ryzen-7-7700-tray-am5-3800ghz-100-000000592""}, {""retailer"": ""computeruniverse.net"", ""price"": ""201"", ""url"": ""https://www.gputracker.eu/si-click/2/3637567/amd-ryzen-7-7700-8x-3-8-ghz-32-mb-l3-cache-sockel-""}, {""retailer"": ""reichelt.de"", ""price"": ""203"", ""url"": ""https://www.gputracker.eu/si-click/2/2355475/amd-t-r7-7700-amd-am5-ryzen-7-7700-8x-3-80ghz-tray""}, {""retailer"": ""pskmegastore.com"", ""price"": ""210"", ""url"": ""https://www.gputracker.eu/si-click/2/3689675/amd-ryzen-7-7700-processor-3-8-ghz-32-mb-l3-tray""}, {""retailer"": ""jacob.de"", ""price"": ""234"", ""url"": ""https://www.gputracker.eu/si-click/2/2253117/amd-ryzen-7-7700-prozessor-38-ghz-32-mb-l3-100-000""}, {""retailer"": ""pskmegastore.com"", ""price"": ""267"", ""url"": ""https://www.gputracker.eu/si-click/2/3115800/amd-ryzen-7-7700-processeur-38-ghz-32-mo-l2-l3-boi""}, {""retailer"": ""computeruniverse.net"", ""price"": ""279"", ""url"": ""https://www.gputracker.eu/si-click/2/3637592/amd-ryzen-7-7700-8x-3-8-ghz-32-mb-l3-cache-sockel-""}, {""retailer"": ""reichelt.de"", ""price"": ""283"", ""url"": ""https://www.gputracker.eu/si-click/2/2169978/amd-r7-7700-amd-am5-ryzen-7-7700-8x-3-80ghz-boxed""}, {""retailer"": ""pskmegastore.com"", ""price"": ""287"", ""url"": ""https://www.gputracker.eu/si-click/2/3067165/amd-ryzen-7-7700x-processeur-45-ghz-32-mo-l3-boite""}, {""retailer"": ""computeruniverse.net"", ""price"": ""299"", ""url"": ""https://www.gputracker.eu/si-click/2/3637595/amd-ryzen-7-7700x-8x-4-5-ghz-32-mb-l3-cache-sockel""}]",https://img-cdn-aws.gputracker.eu/fit-in/150x150/products/859/2978/8592978426187.png?signature=dd52b670c7e977de59fe3331088e90cc5a0b9beed15f034f11b0e1a5f4f8f9f1
AMD Ryzen 7 7700X,8,4.5,5.4,105,Radeon,True,AMD,Ryzen 7,7700X,35890,4193,AM5,"[{""retailer"": ""pskmegastore.com"", ""price"": ""287"", ""url"": ""https://www.gputracker.eu/si-click/2/3067165/amd-ryzen-7-7700x-processeur-45-ghz-32-mo-l3-boite""}, {""retailer"": ""computeruniverse.net"", ""price"": ""299"", ""url"": ""https://www.gputracker.eu/si-click/2/3637595/amd-ryzen-7-7700x-8x-4-5-ghz-32-mb-l3-cache-sockel""}, {""retailer"": ""reichelt.de"", ""price"": ""310"", ""url"": ""https://www.gputracker.eu/si-click/2/2028073/amd-r7-7700x-amd-am5-ryzen-7-7700x-8x-4-50ghz-boxe""}, {""retailer"": ""computeruniverse.net"", ""price"": ""311"", ""url"": ""https://www.gputracker.eu/si-click/2/3637599/amd-ryzen-7-7700x-8x-4-5-ghz-32-mb-l3-cache-sockel""}, {""retailer"": ""pskmegastore.com"", ""price"": ""312"", ""url"": ""https://www.gputracker.eu/si-click/2/3040248/amd-ryzen-7-7700x-processeur-4-5-ghz-32-mo-l3-boit""}, {""retailer"": ""reichelt.de"", ""price"": ""315"", ""url"": ""https://www.gputracker.eu/si-click/2/2355476/amd-t-r7-7700x-amd-am5-ryzen-7-7700x-8x-4-50ghz-tr""}, {""retailer"": ""amazon.fr"", ""price"": ""318"", ""url"": ""https://www.gputracker.eu/si-click/2/2861238/amd-ryzen-7-7700x-processeur-radeon-graphique-inte""}, {""retailer"": ""jacob.de"", ""price"": ""350"", ""url"": ""https://www.gputracker.eu/si-click/2/1816856/amd-ryzen-7-7700x-prozessor-45-ghz-32-mb-l3-box-10""}, {""retailer"": ""ldlc.com"", ""price"": ""380"", ""url"": ""https://www.gputracker.eu/si-click/2/1812043/amd-ryzen-7-7700x-4-5-ghz-5-4-ghz""}, {""retailer"": ""jacob.de"", ""price"": ""431"", ""url"": ""https://www.gputracker.eu/si-click/2/2223544/amd-am5-ryzen-7-7700x-tray-45ghz-8xcore-40mb-105w-""}]",https://img-cdn-aws.gputracker.eu/fit-in/150x150/products/073/0143/0730143314428.png?signature=294c96186836174da5d98b163d8940a0bf8ebbe1823bdad2d5eff2039cd55ce8
AMD Ryzen 7 7800X3D,8,4.2,5.0,120,Radeon,True,AMD,Ryzen 7,7800X3D,34261,3754,AM5,"[{""retailer"": ""pskmegastore.com"", ""price"": ""367"", ""url"": ""https://www.gputracker.eu/si-click/2/3689748/amd-ryzen-7-7800x3d-tray-am5-4000ghz""}, {""retailer"": ""pskmegastore.com"", ""price"": ""388"", ""url"": ""https://www.gputracker.eu/si-click/2/3072075/amd-ryzen-7-7800x3d-processor-4-2-ghz-96-mb-l3""}, {""retailer"": ""computeruniverse.net"", ""price"": ""398"", ""url"": ""https://www.gputracker.eu/si-click/2/3663801/amd-ryzen-7-7800x3d-8x-4-2-ghz-104mb-cache-sockel-""}, {""retailer"": ""reichelt.de"", ""price"": ""400"", ""url"": ""https://www.gputracker.eu/si-click/2/2355477/amd-t-r7-7800x3d-amd-am5-ryzen-7-7800x3d-8x-4-20gh""}, {""retailer"": ""pskmegastore.com"", ""price"": ""423"", ""url"": ""https://www.gputracker.eu/si-click/2/3045444/amd-ryzen-7-7800x3d-processeur-42-ghz-96-mo-l3-boi""}, {""retailer"": ""computeruniverse.net"", ""price"": ""429"", ""url"": ""https://www.gputracker.eu/si-click/2/3637645/amd-ryzen-7-7800x3d-8x-4-2-ghz-104mb-cache-sockel-""}, {""retailer"": ""amazon.fr"", ""price"": ""445"", ""url"": ""https://www.gputracker.eu/si-click/2/2861240/amd-ryzen-7-7800x3d-processeur-avec-la-technologie""}, {""retailer"": ""jacob.de"", ""price"": ""446"", ""url"": ""https://www.gputracker.eu/si-click/2/2372094/amd-ryzen-7-7800x3d-tray-am5-8x42ghz-120w-104mb-ca""}, {""retailer"": ""jacob.de"", ""price"": ""446"", ""url"": ""https://www.gputracker.eu/si-click/2/3232464/amd-ryzen-7-7800x3d-prozessor-8c16t-4-20-5-00ghz-t""}, {""retailer"": ""reichelt.de"", ""price"": ""448"", ""url"": ""https://www.gputracker.eu/si-click/2/2355658/amd-r7-7800x3d-amd-am5-ryzen-7-7800x3d-8x-4-20ghz-""}]",https://img-cdn-aws.gputracker.eu/fit-in/150x150/products/859/2978/8592978447830.png?signature=a42626f19f68a013cee934a1d43b50bff5cc0b8f59a218c03fd96426e11cb05a
AMD Ryzen 7 8700G,8,4.2,5.1,65,Radeon 780M,True,AMD,Ryzen 7,8700G,31443,3898,AM5,"[{""retailer"": ""pskmegastore.com"", ""price"": ""256"", ""url"": ""https://www.gputracker.eu/si-click/2/3604112/amd-ryzen-7-8700g-processeur-42-ghz-16-mo-l3-boite""}, {""retailer"": ""computeruniverse.net"", ""price"": ""265"", ""url"": ""https://www.gputracker.eu/si-click/2/3637582/amd-ryzen-7-8700g-mit-amd-radeon-grafik-8x-42-ghz-""}, {""retailer"": ""pskmegastore.com"", ""price"": ""271"", ""url"": ""https://www.gputracker.eu/si-click/2/3604110/amd-ryzen-7-8700g-processeur-42-ghz-16-mo-l3-boite""}, {""retailer"": ""pskmegastore.com"", ""price"": ""274"", ""url"": ""https://www.gputracker.eu/si-click/2/3274700/amd-ryzen-7-8700g-processeur-42-ghz-16-mo-l3-boite""}, {""retailer"": ""reichelt.de"", ""price"": ""275"", ""url"": ""https://www.gputracker.eu/si-click/2/2946539/amd-r7-8700g-amd-am5-ryzen-7-8700g-8x-4-20-ghz-box""}, {""retailer"": ""jacob.de"", ""price"": ""307"", ""url"": ""https://www.gputracker.eu/si-click/2/2957788/amd-ryzen-7-8700g-515ghz-am5-24mb-cache-100-100001""}, {""retailer"": ""ldlc.com"", ""price"": ""320"", ""url"": ""https://www.gputracker.eu/si-click/2/2946582/amd-ryzen-7-8700g-wraith-spire-4-2-ghz-5-1-ghz""}, {""retailer"": ""pskmegastore.com"", ""price"": ""326"", ""url"": ""https://www.gputracker.eu/si-click/2/2974827/amd-ryzen-7-8700g-processeur-42-ghz-16-mo-l3""}, {""retailer"": ""pskmegastore.com"", ""price"": ""326"", ""url"": ""https://www.gputracker.eu/si-click/2/2954914/amd-ryzen-7-8700g-processeur-42-ghz-16-mo-l3""}, {""retailer"": ""pskmegastore.com"", ""price"": ""356"", ""url"": ""https://www.gputracker.eu/si-click/2/3274704/amd-ryzen-7-pro-8700g-processeur-42-ghz-16-mo-l3""}]",https://img-cdn-aws.gputracker.eu/fit-in/150x150/products/073/0143/0730143316125.png?signature=80bd514cfcca3f177cbb53a895b7684c9c26efcfe2274e676f3e9559e1a5e9b3
AMD Ryzen 9 3900,12,3.1,,65,,True,AMD,Ryzen 9,3900,30713,2617,AM4,[],
AMD Ryzen 9 3900X,12,3.8,4.6,105,,True,AMD,Ryzen 9,3900X,32592,2705,AM4,[],
AMD Ryzen 9 3900XT,12,3.8,4.7,105,,True,AMD,Ryzen 9,3900XT,32652,2747,AM4,[],
AMD Ryzen 9 3950X,16,3.5,4.7,105,,True,AMD,Ryzen 9,3950X,38676,2705,AM4,[],
AMD Ryzen 9 5900X,12,3.7,4.8,105,,True,AMD,Ryzen 9,5900X,39061,3470,AM4,"[{""retailer"": ""pskmegastore.com"", ""price"": ""244"", ""url"": ""https://www.gputracker.eu/si-click/2/3040243/amd-ryzen-9-5900x-processeur-37-ghz-64-mo-l3-boite""}, {""retailer"": ""computeruniverse.net"", ""price"": ""252"", ""url"": ""https://www.gputracker.eu/si-click/2/3637571/amd-ryzen-9-5900x-12x-3-7-ghz-72-mb-sockel-am4-cpu""}, {""retailer"": ""pskmegastore.com"", ""price"": ""254"", ""url"": ""https://www.gputracker.eu/si-click/2/3040228/amd-ryzen-9-5900x-processeur-3-7-ghz-64-mo-l3-boit""}, {""retailer"": ""reichelt.de"", ""price"": ""260"", ""url"": ""https://www.gputracker.eu/si-click/2/453510/amd-r9-5900x-amd-am4-ryzen-9-5900x-12x-3-70ghz-box""}, {""retailer"": ""amazon.fr"", ""price"": ""267"", ""url"": ""https://www.gputracker.eu/si-click/2/2861236/amd-ryzen-9-5900x-processeur-12-curs24-threads-105""}, {""retailer"": ""pskmegastore.com"", ""price"": ""272"", ""url"": ""https://www.gputracker.eu/si-click/2/3689717/amd-ryzen-9-5900xt-processeur-33-ghz-72-mo-l2-l3-b""}, {""retailer"": ""computeruniverse.net"", ""price"": ""290"", ""url"": ""https://www.gputracker.eu/si-click/2/3637623/amd-ryzen-9-5900xt-16x-3-3-ghz-64-mb-sockel-am4-cp""}, {""retailer"": ""jacob.de"", ""price"": ""307"", ""url"": ""https://www.gputracker.eu/si-click/2/567528/amd-ryzen-9-5900x-prozessor-37-ghz-64-mb-l3-100-10""}, {""retailer"": ""amazon.fr"", ""price"": ""315"", ""url"": ""https://www.gputracker.eu/si-click/2/3483901/amd-ryzen-9-5900xt-processeur-16-coeurs32-threads-""}, {""retailer"": ""jacob.de"", ""price"": ""334"", ""url"": ""https://www.gputracker.eu/si-click/2/3252367/amd-ryzen-9-5900xt-prozessor-33-ghz-72-mb-l2-l3-bo""}]",https://img-cdn-aws.gputracker.eu/fit-in/150x150/products/073/0143/0730143312738.png?signature=72f12781bb5e0536b4d582ea1dd1efecf57133fe74f14bee4e7877a05270fd7e
AMD Ryzen 9 5950X,16,3.4,4.9,105,,True,AMD,Ryzen 9,5950X,45525,3469,AM4,"[{""retailer"": ""pskmegastore.com"", ""price"": ""293"", ""url"": ""https://www.gputracker.eu/si-click/2/3689706/amd-ryzen-9-5950x-processor-3-4-ghz-64-mb-l3-tray""}, {""retailer"": ""computeruniverse.net"", ""price"": ""327"", ""url"": ""https://www.gputracker.eu/si-click/2/3637600/amd-ryzen-9-5950x-16x-3-4-ghz-72-mb-sockel-am4-cpu""}, {""retailer"": ""reichelt.de"", ""price"": ""333"", ""url"": ""https://www.gputracker.eu/si-click/2/522609/amd-r9-5950x-amd-am4-ryzen-9-5950x-16x-3-40ghz-box""}, {""retailer"": ""jacob.de"", ""price"": ""376"", ""url"": ""https://www.gputracker.eu/si-click/2/544445/amd-ryzen-9-5950x-prozessor-34-ghz-64-mb-l3-100-10""}, {""retailer"": ""pskmegastore.com"", ""price"": ""390"", ""url"": ""https://www.gputracker.eu/si-click/2/3604119/amd-ryzen-9-5950x-processeur-3-4-ghz-64-mo-l3-boit""}, {""retailer"": ""ldlc.com"", ""price"": ""400"", ""url"": ""https://www.gputracker.eu/si-click/2/451137/amd-ryzen-9-5950x-3-4-ghz-4-9-ghz""}, {""retailer"": ""jacob.de"", ""price"": ""461"", ""url"": ""https://www.gputracker.eu/si-click/2/752987/amd-ryzen-9-5950x-prozessor-34-ghz-64-mb-l3-100-00""}]",https://img-cdn-aws.gputracker.eu/fit-in/150x150/products/073/0143/0730143312745.png?signature=680c6685c90bb05d7bbf9e292fca34d225d24552e76b9d99818e33b5db3790d7
AMD Ryzen 9 7900,12,3.6,5.4,65,Radeon,True,AMD,Ryzen 9,7900,48583,4141,AM5,"[{""retailer"": ""pskmegastore.com"", ""price"": ""300"", ""url"": ""https://www.gputracker.eu/si-click/2/3274703/amd-ryzen-9-7900-processeur-3-7-ghz-64-mo-l3-boite""}, {""retailer"": ""computeruniverse.net"", ""price"": ""316"", ""url"": ""https://www.gputracker.eu/si-click/2/3637610/amd-ryzen-9-7900-12x-4-0-ghz-64-mb-l3-cache-sockel""}, {""retailer"": ""pskmegastore.com"", ""price"": ""322"", ""url"": ""https://www.gputracker.eu/si-click/2/3507079/amd-ryzen-9-7900x-processeur-4-7-ghz-64-mo-l3-boit""}, {""retailer"": ""reichelt.de"", ""price"": ""331"", ""url"": ""https://www.gputracker.eu/si-click/2/2170299/amd-r9-7900-amd-am5-ryzen-9-7900-12x-3-70ghz-boxed""}, {""retailer"": ""amazon.fr"", ""price"": ""344"", ""url"": ""https://www.gputracker.eu/si-click/2/2861241/amd-ryzen-9-7900-processeur-radeon-graphique-integ""}, {""retailer"": ""reichelt.de"", ""price"": ""345"", ""url"": ""https://www.gputracker.eu/si-click/2/2028074/amd-r9-7900x-amd-am5-ryzen-9-7900x-12x-4-70ghz-box""}, {""retailer"": ""computeruniverse.net"", ""price"": ""349"", ""url"": ""https://www.gputracker.eu/si-click/2/3637627/amd-ryzen-9-7900x-12x-4-7-ghz-64-mb-l3-cache-socke""}, {""retailer"": ""pskmegastore.com"", ""price"": ""356"", ""url"": ""https://www.gputracker.eu/si-click/2/3604117/amd-ryzen-9-7900-processeur-3-7-ghz-64-mo-l3-boite""}, {""retailer"": ""amazon.fr"", ""price"": ""359"", ""url"": ""https://www.gputracker.eu/si-click/2/2861239/amd-ryzen-9-7900x-processeur-radeon-graphique-inte""}, {""retailer"": ""jacob.de"", ""price"": ""366"", ""url"": ""https://www.gputracker.eu/si-click/2/2099215/amd-ryzen-9-7900-prozessor-37-ghz-64-mb-l3-box-100""}]",https://img-cdn-aws.gputracker.eu/fit-in/150x150/products/073/0143/0730143314466.png?signature=dedcb5d7f0b16ba57d9dd01c9df22556fa8ebf532e5690bae32b44c478d3ecae
AMD Ryzen 9 7900X,12,4.7,5.6,170,Radeon,True,AMD,Ryzen 9,7900X,51524,4245,AM5,"[{""retailer"": ""pskmegastore.com"", ""price"": ""322"", ""url"": ""https://www.gputracker.eu/si-click/2/3507079/amd-ryzen-9-7900x-processeur-4-7-ghz-64-mo-l3-boit""}, {""retailer"": ""reichelt.de"", ""price"": ""345"", ""url"": ""https://www.gputracker.eu/si-click/2/2028074/amd-r9-7900x-amd-am5-ryzen-9-7900x-12x-4-70ghz-box""}, {""retailer"": ""computeruniverse.net"", ""price"": ""349"", ""url"": ""https://www.gputracker.eu/si-click/2/3637627/amd-ryzen-9-7900x-12x-4-7-ghz-64-mb-l3-cache-socke""}, {""retailer"": ""amazon.fr"", ""price"": ""359"", ""url"": ""https://www.gputracker.eu/si-click/2/2861239/amd-ryzen-9-7900x-processeur-radeon-graphique-inte""}, {""retailer"": ""pskmegastore.com"", ""price"": ""391"", ""url"": ""https://www.gputracker.eu/si-click/2/3604120/amd-ryzen-9-7900x-processeur-4-7-ghz-64-mo-l3-boit""}, {""retailer"": ""jacob.de"", ""price"": ""406"", ""url"": ""https://www.gputracker.eu/si-click/2/1814482/amd-ryzen-9-7900x-prozessor-47-ghz-64-mb-l3-box-10""}, {""retailer"": ""ldlc.com"", ""price"": ""440"", ""url"": ""https://www.gputracker.eu/si-click/2/1812044/amd-ryzen-9-7900x-4-7-ghz-5-6-ghz""}, {""retailer"": ""jacob.de"", ""price"": ""440"", ""url"": ""https://www.gputracker.eu/si-click/2/2941420/amd-ryzen-9-7900x-47-ghz-100-000000589""}, {""retailer"": ""amazon.fr"", ""price"": ""520"", ""url"": ""https://www.gputracker.eu/si-click/2/3692394/amd-ryzen-9-7900x-mag-coreliquid-c240""}, {""retailer"": ""pskmegastore.com"", ""price"": ""547"", ""url"": ""https://www.gputracker.eu/si-click/2/3138508/amd-ryzen-9-7900x-processeur-4-7-ghz-64-mo-l3""}]",https://img-cdn-aws.gputracker.eu/fit-in/150x150/products/073/0143/0730143314558.png?signature=7c6842911995bda891b17e505317be3447e062c14cde2de7e0048c104de783cb
AMD Ryzen 9 7900X3D,12,4.4,5.6,120,Radeon,True,AMD,Ryzen 9,7900X3D,50414,4132,AM5,"[{""retailer"": ""Proshop.de"", ""price"": ""599.9"", ""url"": ""https://geizhals.de/redir/AgAAAF4fBhfsMiG0HvGzMIGwpHHJ8SHuKwwWy3FuhMVhOTJ940gq72uLSHNsbFinl1_QNGw4yzDGm2n0Dk0WWd2Y1gK9gMlf0VvlfbaBi8KDL-kyNyjHMmS6Koz8gEeCrKU4ne4FLUsTZifyO3qmUwTPrdUYYgfQypC7Q_jtBuD34fDIdVglis15TNIGRqG_cxfdV_osvlRKOlTSVX4BlsRBUrywdSvmU3QrK6lwdvrZHKq8IZTZ8LK3wQgj8yhpoD-wtbtfVOgv3_07lLMGzwkNoU8"", ""source"": ""geizhals""}, {""retailer"": ""Amazon"", ""price"": ""639.32"", ""url"": ""https://geizhals.de/redir/AgAAALKVDSiVLn0Spbo2j2jdnrnarMYEDaCxNzXQVuS9rcDR98StiD8r8ty3GuxjLZ1mCGqx5LURNZ-AzcQIblBlyLv1s7a7QVKFxbU26V5oDQmJIW18sCse7HIta_hSoWJo9Q9CXKGd33LAMQxinIDzbrZc71U6EPX0Wpa839gBouuOexcYzxe1lHYb8pHRngoHECR53Jqd_dlLC3_tNJ28RG89yMSzYkNPVWGfzi7T6zrMU3_GZWi0hGNYnpoRhhZDLQ"", ""source"": ""geizhals""}, {""retailer"": ""ARLT Computer"", ""price"": ""639.9"", ""url"": ""https://geizhals.de/redir/AgAAAPxXFpfglByI81qDZdp_C4iKbXytksL4a49waYVZJj3gBaIFcVuoeM059DOjwVfcu-0hwdxdX-ZIESXXep9pq4qwIJ0kL9NLM7Kv654jhAairO1c6ghfBdPZ02IjT8mE69qCA1KPC8qKXgq6R6Rm-o95UMwQSqbgoX1QxQUm_0KNd58Ua-q4ypnhdnBDU4bLbWNblusM_Z9QVOZF16eTAis"", ""source"": ""geizhals""}, {""retailer"": ""eBay"", ""price"": ""677.06"", ""url"": ""https://geizhals.de/redir/AgAAAKEUZ9wfmn7j3LcvNxQ0WcOgS0xRdg7jQeRpz0lqXjcGkWWVthsI1h8dP0dNBOYDa08V5CEMJJ-qFNtvqAGJ76fVS4rTZW71kObwGp5DXYAPXP4jHEz1NlIrokY_J3UNRiTk2grCbel44WuGhfixWYJCOx71t8_wHqF0jMHBmfANsRB_AO2H_u5RGfQcE2l1dBLIkAY42popRYr1FdUFVUVW3oOBBu8HmoQxZ7yjCeHs"", ""source"": ""geizhals""}, {""retailer"": ""eBay"", ""price"": ""677.42"", ""url"": ""https://geizhals.de/redir/AgAAAKEUZ9wfmn7j3LcvNxQ0WcNjRELUk3UbTL__-isTaBOjkWWVthsI1h8dP0dNBOYDa08V5CEMJJ-qFNtvqAGJ76fVS4rTZW71kObwGp5DXYAPXP4jHEz1NlIrokY_J3UNRntRG8Szt45-_ts3EmKx0A8P_fpQjXjREQa271H-XXbpPnowfM65qv7sDo_wik142rQoXwO16kAN2HXuXjSUFQYwz1folM5iHxmb2j3FAyNq"", ""source"": ""geizhals""}, {""retailer"": ""galaxus"", ""price"": ""695.43"", ""url"": ""https://geizhals.de/redir/AgAAAB5qRQZHJ6X2D5mM_PJahf9JaKHui4kljD5nAfhsT4X296nnfQg8ZFy5_fRqIyhs4VgW9EHHt-rHzNGKHgj-mWpXORyHubf0dVJm-VktIQsOMmnQ4crE8kmB4lX_dzJx3_6iarInseXLEwnWw2rqh4nyHDsrsd_MK6ThzBd_iJNqGAZqSg2MJWYwetqRZd5HdZdp0i8CJDPs4sh_kv2TNsoHDRkJMI48vI-h1CK3l56uZoGkZEVtCxPE0hEmCDBKRTpacTtZKF_xGQevaEJzttQAxWOjtwU7XkA2TSN4aMx_EsiQBjjamilFivUV1QVVRanQ_cCqWSSPkKNYs_ScaJM"", ""source"": ""geizhals""}, {""retailer"": ""Amazon"", ""price"": ""699.9"", ""url"": ""https://geizhals.de/redir/AgAAAA6yy-SBKo5reUpayJ3gN30j-bjAQXLfyfn4RF7Y4bfzLCYpPPjV_InmSFYnLFI7CeEpT6VkVkQroY6ZXpWD5MISc7WnhGkJly9sgkVWCJSYmQPnshgqe1IlBclCBjwelwxg0k6iu0oazIgRuylpv0omUT05k_xPgYfzHm9LhjBKg_0075GcGh2fkcUirOxv3uOzndHzAYV_A1L60ahElNH6R3yFvg6KYyJId050hqIi6AA0ARnmRMFWmqmqa2Q6Ng"", ""source"": ""geizhals""}, {""retailer"": ""eBay"", ""price"": ""699.9"", ""url"": ""https://geizhals.de/redir/AgAAAKEUZ9wfmn7j3LcvNxQ0WcPk1T8Nw9XG_G0ESzOFhCeakWWVthsI1h8dP0dNBOYDa08V5CEMJJ-qFNtvqAGJ76fVS4rTZW71kObwGp5DXYAPXP4jHEz1NlIrokY_J3UNRvoq405ZRKoj22ZtQTxJbl7zMXhlNPN564EOWPD7Y8I4-uD34wxz8J6UzkqjtDbs9yrV91Shph_AgmUontTmqYZK1vGlFVpaWIGEI2gCqatg"", ""source"": ""geizhals""}]",https://gzhls.at/i/21/57/2872157-n0.jpg
